forecastdate,state,primarydate,total,bidenvote,bloombergvote,bookervote,buttigiegvote,klobucharvote,sandersvote,steyervote,warrenvote,yangvote,bidenwin,bloombergwin,bookerwin,buttigiegwin,klobucharwin,sanderswin,steyerwin,warrenwin,yangwin,bidendel,bloombergdel,bookerdel,buttigiegdel,klobuchardel,sandersdel,steyerdel,warrendel,yangdel,timestate
18/01/2020,Idaho,10/03/2020,20,25.1,3.1,0,10.1,2.4,29.7,1.5,15.6,5.3,30.6,1.5,0,4.7,1.3,47.8,1,10.4,2.4,7,0,0,0,0,8,0,4,0,43848Idaho
18/01/2020,Michigan,10/03/2020,125,30.8,6.5,0,10.8,3.2,21.3,1.2,15.6,3.2,55.3,2.7,0,5.2,1.5,21.4,1.1,10.8,1.6,56,0,0,2,0,39,0,28,0,43848Michigan
18/01/2020,Mississippi,10/03/2020,36,44.3,8.7,0,6,2.5,13.8,2.8,11.2,3.3,90.2,1.4,0,0.9,0.4,3.6,0.5,2.2,0.5,33,0,0,0,0,2,0,1,0,43848Mississippi
18/01/2020,Missouri,10/03/2020,68,36.9,7.9,0,9.4,2.8,17.1,1.8,13.2,3.5,74.7,2.4,0,3.3,1,10.3,0.9,5.8,1.3,44,0,0,0,0,20,0,4,0,43848Missouri
18/01/2020,North Dakota,10/03/2020,14,26.2,3,0,13.8,4.5,22.6,1.9,16.9,3.7,40.1,1.8,0,9.6,2.2,27.9,1.5,14.4,2.1,6,0,0,0,0,5,0,4,0,43848North Dakota
18/01/2020,Washington,10/03/2020,89,21.3,6.4,0,9.9,4.7,23.9,2.3,19.1,5,26.9,3.3,0,5.8,2.7,35.3,1.7,20.9,3,29,0,0,0,0,33,0,26,0,43848Washington
18/01/2020,Northern Marianas,14/03/2020,6,30.2,6.8,0,8.8,3,21.2,1.8,16.8,3.9,52.4,3,0,4.1,1.6,22.2,1.3,13,2,3,0,0,0,0,2,0,1,0,43848Northern Marianas
18/01/2020,Arizona,17/03/2020,67,30.8,6.4,0,11.4,3.5,20.4,1.3,15.4,3.4,55,2.9,0,6.2,1.6,20.1,1.3,10.7,1.8,30,0,0,2,0,20,0,15,0,43848Arizona
18/01/2020,Florida,17/03/2020,219,30.5,6.9,0,9.3,2.2,21.2,2.3,15.8,4.5,53.8,3.1,0,4.1,1.4,22,1.4,11.5,2.3,99,0,0,0,0,69,0,51,0,43848Florida
18/01/2020,Illinois,17/03/2020,155,37.2,8,0,7.2,3.4,15.9,1.8,15.5,3.5,74.6,2.5,0,2.1,1.1,8.4,1,8.3,1.5,84,0,0,0,0,36,0,35,0,43848Illinois
18/01/2020,Ohio,17/03/2020,136,29.8,7.1,0,12.1,3.7,19.6,1.4,15.6,3.3,52.7,3.6,0,7.3,2.3,18.8,1.3,11.7,1.9,60,0,0,6,0,39,0,31,0,43848Ohio
18/01/2020,Georgia,24/03/2020,105,41.3,8.4,0,7.1,2.6,15.3,2.4,12.1,3.4,82.2,2.4,0,1.8,0.7,6.5,0.8,4.2,1,73,0,0,0,0,27,0,5,0,43848Georgia
18/01/2020,Puerto Rico,29/03/2020,51,30.2,6.8,0,8.8,3,21.2,1.8,16.8,3.9,49.7,3.3,0,4.4,1.8,22.3,1.8,14.1,2.3,23,0,0,0,0,16,0,13,0,43848Puerto Rico
18/01/2020,Alaska,4/04/2020,15,29.8,5.7,0,9.1,2.2,22.2,2.5,17.3,4,48.1,2.9,0,4.9,1.6,24,2,13.7,2.5,6,0,0,0,0,5,0,4,0,43848Alaska
18/01/2020,Hawaii,4/04/2020,24,23.8,7.3,0,8.2,2.7,24.2,2.8,18.2,5.3,31.4,4.4,0,4.9,2.5,33,2.1,17.9,3.4,9,0,0,0,0,9,0,7,0,43848Hawaii
18/01/2020,Louisiana,4/04/2020,54,45.9,4.6,0,6.4,2.7,14.8,2.8,11.8,3.6,88.2,1,0,1.1,0.5,4.2,0.7,3.2,0.9,48,0,0,0,0,5,0,1,0,43848Louisiana
18/01/2020,Wyoming,4/04/2020,14,28.5,2.9,0,10.9,2.8,23.5,2.7,16.6,4.6,43.9,1.7,0,6.5,1.9,28,2,13,2.6,6,0,0,0,0,5,0,3,0,43848Wyoming
18/01/2020,Wisconsin,7/04/2020,84,24.8,7.2,0,12.2,4.5,21.6,1.6,16.6,4.1,36,4.7,0,8.8,3.2,26.4,1.9,15.7,3,31,0,0,4,0,27,0,21,0,43848Wisconsin
18/01/2020,Connecticut,28/04/2020,60,24.1,8.1,0,11,3.4,20.9,2.4,19,3.8,32.5,5.2,0,8,2.9,24.2,2.7,20.4,3.6,22,0,0,1,0,19,0,18,0,43848Connecticut
18/01/2020,Delaware,28/04/2020,21,34.7,7.4,0,9.7,1.9,18.8,1.9,15.2,3,59.4,3.8,0,5.2,1.8,15,2,10.3,2.1,11,0,0,0,0,6,0,5,0,43848Delaware
18/01/2020,Maryland,28/04/2020,96,32.3,7.7,0,9.1,2.1,19.1,2.8,16.3,3.3,53.9,4.2,0,5.4,2,16.8,2.2,12.5,2.6,46,0,0,0,0,27,0,23,0,43848Maryland
18/01/2020,New York,28/04/2020,274,30.4,11.5,0,9.6,2,19,1.9,15.1,3.1,48.9,7.4,0,6.3,2.1,18,2.2,12,2.7,125,9,0,0,0,78,0,62,0,43848New York
18/01/2020,Pennsylvania,28/04/2020,186,32.9,6.1,0,11.5,3.4,19.3,1.3,14.8,3.3,55.3,3.4,0,7.1,2.5,16.6,1.6,10.6,2.5,102,0,0,6,0,60,0,18,0,43848Pennsylvania
18/01/2020,Rhode Island,28/04/2020,26,25.4,7.7,0,11.5,2.4,21.4,2.4,18.2,3.6,35.5,5,0,8.2,2.5,24.7,2.5,18.3,2.8,10,0,0,0,0,9,0,7,0,43848Rhode Island
18/01/2020,Guam,2/05/2020,7,30.2,6.8,0,8.8,3,21.2,1.8,16.8,3.9,46.8,4.1,0,5.2,2.4,21.8,2,14.2,3.2,3,0,0,0,0,2,0,2,0,43848Guam
18/01/2020,Kansas,2/05/2020,39,22.7,6.2,0,12.4,6.7,23.3,1.4,15.6,4.2,29.2,4.7,0,9.6,4.9,30.4,2.5,14.7,3.6,14,0,0,1,0,14,0,10,0,43848Kansas
18/01/2020,Indiana,5/05/2020,82,28.1,2.9,0,16.3,4.5,20.4,1.1,15.9,3.5,40.7,2.4,0,14.5,3,20.8,2.3,12.9,2.9,29,0,0,17,0,21,0,16,0,43848Indiana
18/01/2020,Nebraska,12/05/2020,29,22.8,5.9,0,12.5,6.8,23.3,1.4,15.7,4.2,28.7,4.7,0,10.3,4.9,29.5,2.7,14.9,3.9,10,0,0,1,0,11,0,7,0,43848Nebraska
18/01/2020,West Virginia,12/05/2020,28,30.8,7.5,0,10.5,3.7,22.2,2.3,11.9,3.7,47.6,4.9,0,6.8,2.7,23.9,2.2,8.2,3.3,16,0,0,0,0,12,0,0,0,43848West Virginia
18/01/2020,Kentucky,19/05/2020,54,33.3,8.7,0,8.9,3.5,19.7,1.6,13.3,3.5,54.4,4.9,0,5.3,2.8,17.6,2.2,9.3,3,32,0,0,0,0,19,0,3,0,43848Kentucky
18/01/2020,Oregon,19/05/2020,61,23.8,1.9,0,10.1,4.9,25.2,2.3,19.5,5,28.5,2.7,0,6.8,3.4,32.1,2.7,19.3,4.1,21,0,0,1,0,22,0,17,0,43848Oregon
18/01/2020,District of Columbia,2/06/2020,20,44.1,7.7,0,5.8,2.4,15.1,2.6,11.3,3.6,76.5,3.1,0,2.4,1.7,7.4,1.9,4.9,1.7,15,0,0,0,0,5,0,0,0,43848District of Columbia
18/01/2020,Montana,2/06/2020,19,27.5,6.4,0,9.8,2.3,23.2,1.4,16.9,5.1,37.1,4.5,0,6.9,2.7,26.3,2.4,15.3,4.4,8,0,0,0,0,7,0,5,0,43848Montana
18/01/2020,New Jersey,2/06/2020,126,31.2,4.1,0,10.7,2.2,21.4,2.1,17.4,3.4,45.6,3,0,7,2.4,20.9,2.8,14.5,3.4,55,0,0,2,0,38,0,31,0,43848New Jersey
18/01/2020,New Mexico,2/06/2020,34,26.8,3.6,0,8.4,2.4,26.7,2.4,15.4,7,33.7,3.2,0,5.6,2.6,34,2.7,12.6,5.2,13,0,0,0,0,13,0,8,0,43848New Mexico
18/01/2020,South Dakota,2/06/2020,16,23.4,3,0,13.2,6.8,23.2,1.6,16.9,4.5,29,3.2,0,11,5.3,28,3.1,16,4,6,0,0,1,0,5,0,4,0,43848South Dakota
18/01/2020,Virgin Islands,6/06/2020,7,30.2,6.8,0,8.8,3,21.2,1.8,16.8,3.9,43.9,4.7,0,5.8,2.9,21.4,2.7,14.3,4,3,0,0,0,0,2,0,2,0,43848Virgin Islands
18/01/2020,US,1/07/2020,41,30,5.9,0,10,3.6,20.9,2.3,15.9,3.9,55.2,2.3,0,4.6,1.1,20.9,1,12.8,1.7,1891,9,0,63,16,1204,0,802,0,43848US
19/01/2020,Iowa,3/02/2020,41,20.7,3,0,18.1,7,19.9,3.6,16.5,3.8,29.6,0,0,20.8,3.6,25.2,1.6,17.1,1.7,11,0,0,10,0,11,0,9,0,43849Iowa
19/01/2020,New Hampshire,11/02/2020,24,20.7,0,0,16.7,5.7,22.1,4.4,16.5,4.4,27.7,0,0,16.9,2.9,31.9,1.7,16.3,2.4,7,0,0,5,0,7,0,5,0,43849New Hampshire
19/01/2020,Nevada,22/02/2020,36,27.1,0,0,8.3,2.7,23.1,8.5,15.7,5.1,46.3,0,0,3.8,1.6,29.4,3.8,12.7,2.2,15,0,0,0,0,13,0,9,0,43849Nevada
19/01/2020,South Carolina,29/02/2020,54,42.5,0,0,6.2,2.2,15.1,9.3,11.2,3.2,89.5,0,0,0.8,0.4,4.7,1.5,2.3,0.3,39,0,0,0,0,14,0,1,0,43849South Carolina
19/01/2020,Alabama,3/03/2020,52,43.7,8.1,0,6.3,2.7,14.3,2.4,11.6,3.4,90.8,1.1,0,0.8,0.4,3.6,0.3,2.2,0.5,46,0,0,0,0,5,0,1,0,43849Alabama
19/01/2020,American Samoa,3/03/2020,6,30.2,6.8,0,8.8,3,21.2,1.8,16.9,3.9,54.4,3.1,0,3.9,1.6,21.3,0.9,13,1.7,3,0,0,0,0,2,0,1,0,43849American Samoa
19/01/2020,Arkansas,3/03/2020,31,40.1,8.2,0,7.8,3,15.6,1.8,12.6,3.5,84.6,1.9,0,1.7,0.6,5.8,0.5,4,0.7,22,0,0,0,0,8,0,1,0,43849Arkansas
19/01/2020,California,3/03/2020,416,26,5.5,0,8.1,2.5,23.5,3,19.4,4.7,39.4,2.6,0,3.9,1.4,29.7,1.3,19.4,2,157,0,0,0,0,142,0,117,0,43849California
19/01/2020,Colorado,3/03/2020,67,23.8,5.3,0,9.3,2.6,26.9,2.5,17.5,4.8,31.4,2.4,0,4.5,1.6,41.2,1.1,15.3,2.1,23,0,0,0,0,26,0,17,0,43849Colorado
19/01/2020,Democrats Abroad,3/03/2020,13,30.2,6.8,0,8.8,3,21.2,1.8,16.9,3.9,55,2.7,0,3.9,1.4,21.2,1,12.9,1.5,6,0,0,0,0,4,0,3,0,43849Democrats Abroad
19/01/2020,Maine,3/03/2020,24,23.7,7.5,0,11.3,2.2,20.8,2.4,21.2,3.5,34.2,3.7,0,7,1.4,23.7,1.4,26.2,2.1,9,0,0,0,0,8,0,8,0,43849Maine
19/01/2020,Massachusetts,3/03/2020,91,21.3,6.4,0,10.6,3.1,19.1,2.1,26.7,3.4,24.8,2.8,0,6.1,1.5,18.4,1.2,43.2,1.6,29,0,0,1,0,26,0,36,0,43849Massachusetts
19/01/2020,Minnesota,3/03/2020,75,22.7,4.7,0,11.5,16.1,17.9,1.2,15.2,3.2,34.6,2.8,0,8,16.5,19.2,1.6,15,2,23,0,0,2,16,18,0,15,0,43849Minnesota
19/01/2020,North Carolina,3/03/2020,110,37.7,8.5,0,7,2.7,17.8,2.2,13.1,3.7,78.6,2.5,0,1.7,0.9,9.5,0.6,5.1,0.8,70,0,0,0,0,33,0,7,0,43849North Carolina
19/01/2020,Oklahoma,3/03/2020,37,32.7,7.7,0,8,2.9,22.9,2.1,12.7,3.6,62,2.8,0,2.9,1.3,22.7,1,6,1,21,0,0,0,0,15,0,1,0,43849Oklahoma
